1/26/2022 2:49:34 PM,STOP,START,START,STOP,61.7,88
1/26/2022 2:49:39 PM,STOP,START,START,STOP,61.5,88
1/26/2022 2:49:44 PM,STOP,START,START,STOP,61.4,88
1/26/2022 2:49:49 PM,STOP,START,START,STOP,61.3,88
1/26/2022 2:49:54 PM,STOP,START,START,STOP,61.1,88
1/26/2022 2:49:59 PM,STOP,START,START,STOP,61,88
1/26/2022 3:21:53 PM,STOP,START,START,STOP,61.4,88
1/26/2022 3:21:58 PM,STOP,START,START,STOP,61.3,88
1/26/2022 3:22:03 PM,STOP,START,START,STOP,61.2,88
1/26/2022 3:22:08 PM,STOP,START,START,STOP,61,88
1/26/2022 3:22:13 PM,STOP,START,START,STOP,60.9,88
1/26/2022 3:22:18 PM,STOP,START,START,STOP,60.8,88
1/26/2022 3:22:23 PM,STOP,START,START,STOP,60.6,88
1/26/2022 3:22:28 PM,STOP,START,START,STOP,60.5,88
1/26/2022 3:22:33 PM,STOP,START,START,STOP,60.4,88
1/26/2022 3:22:38 PM,STOP,START,START,STOP,60.2,88
1/26/2022 3:22:43 PM,STOP,START,START,STOP,60.1,88
1/26/2022 3:22:48 PM,STOP,START,START,STOP,59.9,88
1/26/2022 3:22:53 PM,STOP,START,START,STOP,59.8,88
1/26/2022 3:22:58 PM,STOP,START,START,STOP,59.7,88
1/26/2022 3:23:03 PM,STOP,START,START,STOP,59.6,88
1/26/2022 3:23:08 PM,STOP,START,START,STOP,59.4,88
1/26/2022 3:23:13 PM,STOP,START,START,STOP,59.3,88
1/26/2022 3:23:18 PM,STOP,START,START,STOP,59.1,88
1/26/2022 3:23:23 PM,STOP,START,START,STOP,58.7,88
1/26/2022 3:23:28 PM,STOP,START,START,STOP,58.2,88
1/26/2022 3:23:33 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:23:38 PM,STOP,START,START,STOP,57.9,88
1/26/2022 3:23:43 PM,STOP,START,START,STOP,57.8,88
1/26/2022 3:23:48 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:23:53 PM,STOP,START,START,STOP,57.6,88
1/26/2022 3:23:58 PM,STOP,START,START,STOP,57.5,88
1/26/2022 3:24:03 PM,STOP,START,START,STOP,57.4,88
1/26/2022 3:24:08 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:24:13 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:24:18 PM,STOP,START,START,STOP,58.5,88
1/26/2022 3:24:23 PM,STOP,START,START,STOP,58.9,88
1/26/2022 3:24:28 PM,STOP,START,START,STOP,59.2,88
1/26/2022 3:24:33 PM,STOP,START,START,STOP,59.5,88
1/26/2022 3:24:38 PM,STOP,START,START,STOP,59.8,88
1/26/2022 3:24:43 PM,STOP,START,START,STOP,60.1,88
1/26/2022 3:24:48 PM,STOP,START,START,STOP,60.4,88
1/26/2022 3:24:53 PM,STOP,START,START,STOP,60.7,88
1/26/2022 3:24:58 PM,STOP,START,START,STOP,61,88
1/26/2022 3:25:03 PM,STOP,START,START,STOP,61.3,88
1/26/2022 3:25:08 PM,STOP,START,START,STOP,61.5,88
1/26/2022 3:25:13 PM,STOP,START,START,STOP,61.8,88
1/26/2022 3:25:18 PM,STOP,START,START,STOP,62.1,88
1/26/2022 3:25:23 PM,STOP,START,START,STOP,62.4,88
1/26/2022 3:25:28 PM,STOP,START,START,STOP,62.7,88
1/26/2022 3:25:33 PM,STOP,START,START,STOP,62.9,88
1/26/2022 3:25:38 PM,STOP,START,START,STOP,63.2,88
1/26/2022 3:25:43 PM,STOP,START,START,STOP,63.5,88
1/26/2022 3:25:48 PM,STOP,START,START,STOP,63.8,88
1/26/2022 3:25:53 PM,STOP,START,START,STOP,64,88
1/26/2022 3:25:58 PM,STOP,START,START,STOP,63.8,88
1/26/2022 3:26:03 PM,STOP,START,START,STOP,63.6,88
1/26/2022 3:26:08 PM,STOP,START,START,STOP,63.4,88
1/26/2022 3:26:13 PM,STOP,START,START,STOP,63.3,88
1/26/2022 3:26:18 PM,STOP,START,START,STOP,63.1,88
1/26/2022 3:26:23 PM,STOP,START,START,STOP,63,88
1/26/2022 3:26:28 PM,STOP,START,START,STOP,62.8,88
1/26/2022 3:26:33 PM,STOP,START,START,STOP,62.6,88
1/26/2022 3:26:38 PM,STOP,START,START,STOP,62.5,88
1/26/2022 3:26:43 PM,STOP,START,START,STOP,62.4,88
1/26/2022 3:26:48 PM,STOP,START,START,STOP,62.2,88
1/26/2022 3:26:53 PM,STOP,START,START,STOP,62.1,88
1/26/2022 3:26:58 PM,STOP,START,START,STOP,61.9,88
1/26/2022 3:27:03 PM,STOP,START,START,STOP,61.8,88
1/26/2022 3:27:08 PM,STOP,START,START,STOP,61.6,88
1/26/2022 3:27:13 PM,STOP,START,START,STOP,61.5,88
1/26/2022 3:27:18 PM,STOP,START,START,STOP,61.4,88
1/26/2022 3:27:23 PM,STOP,START,START,STOP,61.2,88
1/26/2022 3:27:28 PM,STOP,START,START,STOP,61.1,88
1/26/2022 3:27:33 PM,STOP,START,START,STOP,60.9,88
1/26/2022 3:27:38 PM,STOP,START,START,STOP,60.8,88
1/26/2022 3:27:43 PM,STOP,START,START,STOP,60.7,88
1/26/2022 3:27:48 PM,STOP,START,START,STOP,60.5,88
1/26/2022 3:27:53 PM,STOP,START,START,STOP,60.4,88
1/26/2022 3:27:58 PM,STOP,START,START,STOP,60.3,88
1/26/2022 3:28:03 PM,STOP,START,START,STOP,60.1,88
1/26/2022 3:28:08 PM,STOP,START,START,STOP,60,88
1/26/2022 3:28:13 PM,STOP,START,START,STOP,59.9,88
1/26/2022 3:28:18 PM,STOP,START,START,STOP,59.7,88
1/26/2022 3:28:23 PM,STOP,START,START,STOP,59.6,88
1/26/2022 3:28:28 PM,STOP,START,START,STOP,59.5,88
1/26/2022 3:28:33 PM,STOP,START,START,STOP,59.3,88
1/26/2022 3:28:38 PM,STOP,START,START,STOP,59.1,88
1/26/2022 3:28:43 PM,STOP,START,START,STOP,58.6,88
1/26/2022 3:28:48 PM,STOP,START,START,STOP,58.2,88
1/26/2022 3:28:53 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:28:58 PM,STOP,START,START,STOP,58,88
1/26/2022 3:29:03 PM,STOP,START,START,STOP,57.9,88
1/26/2022 3:29:08 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:29:13 PM,STOP,START,START,STOP,57.6,88
1/26/2022 3:29:18 PM,STOP,START,START,STOP,57.5,88
1/26/2022 3:29:23 PM,STOP,START,START,STOP,57.4,88
1/26/2022 3:29:28 PM,STOP,START,START,STOP,57.5,88
1/26/2022 3:29:33 PM,STOP,START,START,STOP,57.9,88
1/26/2022 3:29:38 PM,STOP,START,START,STOP,58.3,88
1/26/2022 3:29:43 PM,STOP,START,START,STOP,58.7,88
1/26/2022 3:29:48 PM,STOP,START,START,STOP,59,88
1/26/2022 3:29:53 PM,STOP,START,START,STOP,59.3,88
1/26/2022 3:29:58 PM,STOP,START,START,STOP,59.6,88
1/26/2022 3:30:03 PM,STOP,START,START,STOP,59.9,88
1/26/2022 3:30:08 PM,STOP,START,START,STOP,60.2,88
1/26/2022 3:30:13 PM,STOP,START,START,STOP,60.5,88
1/26/2022 3:30:18 PM,STOP,START,START,STOP,60.8,88
1/26/2022 3:30:23 PM,STOP,START,START,STOP,61.1,88
1/26/2022 3:30:28 PM,STOP,START,START,STOP,61.4,88
1/26/2022 3:30:33 PM,STOP,START,START,STOP,61.7,88
1/26/2022 3:30:38 PM,STOP,START,START,STOP,61.9,88
1/26/2022 3:30:43 PM,STOP,START,START,STOP,62.2,88
1/26/2022 3:30:48 PM,STOP,START,START,STOP,62.5,88
1/26/2022 3:30:53 PM,STOP,START,START,STOP,62.8,88
1/26/2022 3:30:58 PM,STOP,START,START,STOP,63.1,88
1/26/2022 3:31:03 PM,STOP,START,START,STOP,63.4,88
1/26/2022 3:31:08 PM,STOP,START,START,STOP,63.6,88
1/26/2022 3:31:13 PM,STOP,START,START,STOP,63.9,88
1/26/2022 3:31:18 PM,STOP,START,START,STOP,63.9,88
1/26/2022 3:31:23 PM,STOP,START,START,STOP,63.7,88
1/26/2022 3:31:28 PM,STOP,START,START,STOP,63.5,88
1/26/2022 3:31:33 PM,STOP,START,START,STOP,63.4,88
1/26/2022 3:31:38 PM,STOP,START,START,STOP,63.2,88
1/26/2022 3:31:43 PM,STOP,START,START,STOP,63,88
1/26/2022 3:31:48 PM,STOP,START,START,STOP,62.9,88
1/26/2022 3:31:53 PM,STOP,START,START,STOP,62.7,88
1/26/2022 3:31:58 PM,STOP,START,START,STOP,62.6,88
1/26/2022 3:32:03 PM,STOP,START,START,STOP,62.4,88
1/26/2022 3:32:08 PM,STOP,START,START,STOP,62.3,88
1/26/2022 3:32:13 PM,STOP,START,START,STOP,62.1,88
1/26/2022 3:32:18 PM,STOP,START,START,STOP,62,88
1/26/2022 3:32:23 PM,STOP,START,START,STOP,61.9,88
1/26/2022 3:32:28 PM,STOP,START,START,STOP,61.7,88
1/26/2022 3:32:33 PM,STOP,START,START,STOP,61.6,88
1/26/2022 3:32:38 PM,STOP,START,START,STOP,61.4,88
1/26/2022 3:32:43 PM,STOP,START,START,STOP,61.3,88
1/26/2022 3:32:48 PM,STOP,START,START,STOP,61.2,88
1/26/2022 3:32:53 PM,STOP,START,START,STOP,61,88
1/26/2022 3:32:58 PM,STOP,START,START,STOP,60.9,88
1/26/2022 3:33:03 PM,STOP,START,START,STOP,60.7,88
1/26/2022 3:33:08 PM,STOP,START,START,STOP,60.6,88
1/26/2022 3:33:13 PM,STOP,START,START,STOP,60.5,88
1/26/2022 3:33:18 PM,STOP,START,START,STOP,60.3,88
1/26/2022 3:33:23 PM,STOP,START,START,STOP,60.2,88
1/26/2022 3:33:28 PM,STOP,START,START,STOP,60.1,88
1/26/2022 3:33:33 PM,STOP,START,START,STOP,59.9,88
1/26/2022 3:33:38 PM,STOP,START,START,STOP,59.8,88
1/26/2022 3:33:43 PM,STOP,START,START,STOP,59.7,88
1/26/2022 3:33:48 PM,STOP,START,START,STOP,59.5,88
1/26/2022 3:33:53 PM,STOP,START,START,STOP,59.4,88
1/26/2022 3:33:58 PM,STOP,START,START,STOP,59.1,88
1/26/2022 3:34:03 PM,STOP,START,START,STOP,58.6,88
1/26/2022 3:34:08 PM,STOP,START,START,STOP,58.3,88
1/26/2022 3:34:13 PM,STOP,START,START,STOP,58.2,88
1/26/2022 3:34:18 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:34:23 PM,STOP,START,START,STOP,57.9,88
1/26/2022 3:34:28 PM,STOP,START,START,STOP,57.8,88
1/26/2022 3:34:33 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:34:48 PM,STOP,START,START,STOP,57.4,88
1/26/2022 3:34:53 PM,STOP,START,START,STOP,57.6,88
1/26/2022 3:34:58 PM,STOP,START,START,STOP,58,88
1/26/2022 3:35:03 PM,STOP,START,START,STOP,58.4,88
1/26/2022 3:35:08 PM,STOP,START,START,STOP,58.8,88
1/26/2022 3:35:13 PM,STOP,START,START,STOP,59.1,88
1/26/2022 3:35:18 PM,STOP,START,START,STOP,59.4,88
1/26/2022 3:35:23 PM,STOP,START,START,STOP,59.7,88
1/26/2022 3:35:28 PM,STOP,START,START,STOP,60,88
1/26/2022 3:35:33 PM,STOP,START,START,STOP,60.3,88
1/26/2022 3:35:38 PM,STOP,START,START,STOP,60.6,88
1/26/2022 3:35:43 PM,STOP,START,START,STOP,60.9,88
1/26/2022 3:35:48 PM,STOP,START,START,STOP,61.2,88
1/26/2022 3:35:53 PM,STOP,START,START,STOP,61.5,88
1/26/2022 3:35:58 PM,STOP,START,START,STOP,61.8,88
1/26/2022 3:36:03 PM,STOP,START,START,STOP,62,88
1/26/2022 3:36:08 PM,STOP,START,START,STOP,62.3,88
1/26/2022 3:36:13 PM,STOP,START,START,STOP,62.6,88
1/26/2022 3:36:18 PM,STOP,START,START,STOP,62.9,88
1/26/2022 3:36:23 PM,STOP,START,START,STOP,63.2,88
1/26/2022 3:54:57 PM,STOP,START,START,STOP,60.3,88
1/26/2022 3:55:02 PM,STOP,START,START,STOP,60.1,88
1/26/2022 3:55:07 PM,STOP,START,START,STOP,60,88
1/26/2022 3:55:12 PM,STOP,START,START,STOP,59.6,88
1/26/2022 3:55:17 PM,STOP,START,START,STOP,59.2,88
1/26/2022 3:55:22 PM,STOP,START,START,STOP,58.9,88
1/26/2022 3:55:27 PM,STOP,START,START,STOP,58.8,88
1/26/2022 3:55:32 PM,STOP,START,START,STOP,58.6,88
1/26/2022 3:55:37 PM,STOP,START,START,STOP,58.5,88
1/26/2022 3:55:42 PM,STOP,START,START,STOP,58.4,88
1/26/2022 3:55:47 PM,STOP,START,START,STOP,58.3,88
1/26/2022 3:55:52 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:55:57 PM,STOP,START,START,STOP,58,88
1/26/2022 3:56:02 PM,STOP,START,START,STOP,57.9,88
1/26/2022 3:56:07 PM,STOP,START,START,STOP,57.8,88
1/26/2022 3:56:12 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:56:17 PM,STOP,START,START,STOP,57.6,88
1/26/2022 3:56:22 PM,STOP,START,START,STOP,57.4,88
1/26/2022 3:56:27 PM,STOP,START,START,STOP,57.3,88
1/26/2022 3:56:32 PM,STOP,START,START,STOP,57.7,88
1/26/2022 3:56:37 PM,STOP,START,START,STOP,58.1,88
1/26/2022 3:56:42 PM,STOP,START,START,STOP,58.5,88
1/26/2022 3:56:47 PM,STOP,START,START,STOP,58.8,88
1/26/2022 3:56:52 PM,STOP,START,START,STOP,59.1,88
1/26/2022 3:56:57 PM,STOP,START,START,STOP,59.4,88
1/26/2022 3:57:02 PM,STOP,START,START,STOP,59.7,88
1/26/2022 3:57:07 PM,STOP,START,START,STOP,60,88
1/26/2022 3:57:12 PM,STOP,START,START,STOP,60.3,88
1/26/2022 3:57:17 PM,STOP,START,START,STOP,60.6,88
1/26/2022 3:57:49 PM,STOP,START,START,STOP,62.4,88
1/26/2022 3:57:54 PM,STOP,START,START,STOP,62.7,88
1/26/2022 3:57:59 PM,STOP,START,START,STOP,63,88
1/26/2022 3:58:04 PM,STOP,START,START,STOP,63.3,88
1/26/2022 3:58:09 PM,STOP,START,START,STOP,63.5,88
1/26/2022 3:58:14 PM,STOP,START,START,STOP,63.8,88
1/26/2022 3:58:19 PM,STOP,START,START,STOP,63.9,88
1/26/2022 3:58:24 PM,STOP,START,START,STOP,63.7,88
1/26/2022 3:58:29 PM,STOP,START,START,STOP,63.6,88
1/26/2022 3:58:34 PM,STOP,START,START,STOP,63.4,88
1/26/2022 3:58:47 PM,STOP,START,START,STOP,63.3,88
1/26/2022 3:58:49 PM,STOP,START,START,STOP,62.9,88
1/26/2022 3:58:54 PM,STOP,START,START,STOP,62.8,88
1/26/2022 3:58:59 PM,STOP,START,START,STOP,62.6,88
1/26/2022 3:59:04 PM,STOP,START,START,STOP,62.5,88
1/26/2022 3:59:20 PM,STOP,START,START,STOP,62.4,88
1/26/2022 3:59:24 PM,STOP,START,START,STOP,61.9,88
1/26/2022 3:59:29 PM,STOP,START,START,STOP,61.7,88
1/26/2022 3:59:34 PM,STOP,START,START,STOP,61.6,88
1/26/2022 3:59:39 PM,STOP,START,START,STOP,61.5,88
1/26/2022 3:59:44 PM,STOP,START,START,STOP,61.3,88
1/26/2022 3:59:49 PM,STOP,START,START,STOP,61.2,88
1/26/2022 3:59:54 PM,STOP,START,START,STOP,61,88
1/26/2022 3:59:59 PM,STOP,START,START,STOP,60.9,88
1/26/2022 4:00:04 PM,STOP,START,START,STOP,60.8,88
1/26/2022 4:01:08 PM,STOP,START,START,STOP,58.4,88
1/26/2022 4:01:13 PM,STOP,START,START,STOP,58.3,88
1/26/2022 4:01:18 PM,STOP,START,START,STOP,58.2,88
1/26/2022 4:01:23 PM,STOP,START,START,STOP,58,88
1/26/2022 4:01:28 PM,STOP,START,START,STOP,57.9,88
1/26/2022 4:01:33 PM,STOP,START,START,STOP,57.8,88
1/26/2022 4:01:38 PM,STOP,START,START,STOP,57.7,88
1/26/2022 4:01:43 PM,STOP,START,START,STOP,57.6,88
1/26/2022 4:01:48 PM,STOP,START,START,STOP,57.4,88
1/26/2022 4:04:40 PM,STOP,START,START,STOP,62.2,88
1/26/2022 4:04:45 PM,STOP,START,START,STOP,62,88
1/26/2022 4:04:50 PM,STOP,START,START,STOP,61.9,88
1/26/2022 4:04:55 PM,STOP,START,START,STOP,61.7,88
1/26/2022 4:05:00 PM,STOP,START,START,STOP,61.6,88
1/26/2022 4:05:05 PM,STOP,START,START,STOP,61.4,88
1/26/2022 4:05:10 PM,STOP,START,START,STOP,61.3,88
1/26/2022 4:05:15 PM,STOP,START,START,STOP,61.2,88
1/26/2022 4:05:20 PM,STOP,START,START,STOP,61,88
1/26/2022 4:05:25 PM,STOP,START,START,STOP,60.9,88
1/26/2022 4:05:30 PM,STOP,START,START,STOP,60.8,88
1/26/2022 4:05:35 PM,STOP,START,START,STOP,60.6,88
1/26/2022 4:05:40 PM,STOP,START,START,STOP,60.5,88
1/26/2022 4:05:45 PM,STOP,START,START,STOP,60.4,88
1/26/2022 4:05:50 PM,STOP,START,START,STOP,59.9,88
1/26/2022 4:05:55 PM,STOP,START,START,STOP,59.4,88
1/26/2022 4:06:00 PM,STOP,START,START,STOP,59.2,88
1/26/2022 4:06:05 PM,STOP,START,START,STOP,59.1,88
1/26/2022 4:06:10 PM,STOP,START,START,STOP,59,88
1/26/2022 4:06:15 PM,STOP,START,START,STOP,58.8,88
1/26/2022 4:06:20 PM,STOP,START,START,STOP,58.7,88
1/26/2022 4:06:25 PM,STOP,START,START,STOP,58.6,88
1/26/2022 4:06:30 PM,STOP,START,START,STOP,58.5,88
1/26/2022 4:06:35 PM,STOP,START,START,STOP,58.4,88
1/26/2022 4:06:40 PM,STOP,START,START,STOP,58.2,88
1/26/2022 4:06:45 PM,STOP,START,START,STOP,58.1,88
1/26/2022 4:06:50 PM,STOP,START,START,STOP,58,88
1/26/2022 4:11:37 PM,STOP,START,START,STOP,58.9,88
1/26/2022 4:11:42 PM,STOP,START,START,STOP,58.8,88
1/26/2022 4:11:47 PM,STOP,START,START,STOP,58.7,88
1/26/2022 4:11:52 PM,STOP,START,START,STOP,58.6,88
1/26/2022 4:11:57 PM,STOP,START,START,STOP,58.5,88
1/26/2022 4:12:02 PM,STOP,START,START,STOP,58.3,88
1/26/2022 4:12:07 PM,STOP,START,START,STOP,58.2,88
1/26/2022 4:12:12 PM,STOP,START,START,STOP,58.1,88
1/26/2022 4:12:17 PM,STOP,START,START,STOP,58,88
1/26/2022 4:12:22 PM,STOP,START,START,STOP,57.9,88
1/26/2022 4:12:27 PM,STOP,START,START,STOP,57.7,88
1/26/2022 4:13:55 PM,STOP,START,START,STOP,57.7,88
1/26/2022 4:13:57 PM,STOP,START,START,STOP,61.9,88
1/26/2022 4:14:43 PM,STOP,START,START,STOP,63.7,88
1/26/2022 4:14:48 PM,STOP,START,START,STOP,63.5,88
1/26/2022 4:14:53 PM,STOP,START,START,STOP,63.4,88
1/26/2022 4:14:58 PM,STOP,START,START,STOP,63.2,88
1/26/2022 4:15:03 PM,STOP,START,START,STOP,63,88
1/26/2022 4:15:08 PM,STOP,START,START,STOP,62.9,88
1/26/2022 4:15:13 PM,STOP,START,START,STOP,62.7,88
1/26/2022 4:15:18 PM,STOP,START,START,STOP,62.6,88
1/26/2022 4:15:23 PM,STOP,START,START,STOP,62.4,88
1/26/2022 4:15:28 PM,STOP,START,START,STOP,62.3,88
1/26/2022 4:20:16 PM,STOP,START,START,STOP,63.4,88
