2/19/2023 11:02:46 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-215.4,1
2/19/2023 11:02:51 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-215.7,1
2/19/2023 11:02:56 AM,STOP,27.8,34,STOP,19.5,35,STOP,28.3,500,STOP,-215.7,1
2/19/2023 11:03:01 AM,STOP,28,34,STOP,19.5,35,STOP,28.3,500,STOP,-213,1
2/19/2023 11:03:06 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-212.7,1
2/19/2023 11:03:11 AM,STOP,28,34,STOP,19.5,35,STOP,28.3,500,STOP,-212.7,1
2/19/2023 11:03:16 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-211.5,1
2/19/2023 11:03:21 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-210.5,1
2/19/2023 11:03:26 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-210.8,1
2/19/2023 11:03:31 AM,STOP,27.8,34,STOP,19.5,35,STOP,28.3,500,STOP,-210.5,1
2/19/2023 11:03:36 AM,STOP,27.8,34,STOP,19.5,35,STOP,28.3,500,STOP,-208.1,1
2/19/2023 11:03:41 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-208.1,1
2/19/2023 11:03:46 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-207.8,1
2/19/2023 11:03:51 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-207.8,1
2/19/2023 11:03:56 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-207.5,1
2/19/2023 11:04:01 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-205.4,1
2/19/2023 11:04:06 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-204.8,1
2/19/2023 11:04:11 AM,STOP,27.8,34,STOP,19.5,35,STOP,28.3,500,STOP,-205.1,1
2/19/2023 11:04:16 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-205.4,1
2/19/2023 11:04:21 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-202.3,1
2/19/2023 11:04:26 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-202.3,1
2/19/2023 11:04:31 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-202,1
2/19/2023 11:04:36 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-202.3,1
2/19/2023 11:04:41 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-202.3,1
2/19/2023 11:04:46 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-202.3,1
2/19/2023 11:04:51 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-200.5,1
2/19/2023 11:04:56 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-200.2,1
2/19/2023 11:05:01 AM,STOP,28,34,STOP,19.5,35,STOP,28.3,500,STOP,-199.9,1
2/19/2023 11:05:06 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-199.9,1
2/19/2023 11:05:11 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-199.9,1
2/19/2023 11:05:16 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-199.9,1
2/19/2023 11:05:21 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-199.9,1
2/19/2023 11:05:26 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-197.2,1
2/19/2023 11:05:31 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-196.9,1
2/19/2023 11:05:36 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-196.9,1
2/19/2023 11:05:41 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.4,500,STOP,-197.2,1
2/19/2023 11:05:46 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-197.2,1
2/19/2023 11:05:51 AM,STOP,28,34,STOP,19.5,35,STOP,28.3,500,STOP,-197.2,1
2/19/2023 11:05:56 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-196.9,1
2/19/2023 11:06:01 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-196.9,1
2/19/2023 11:06:06 AM,STOP,28,34,STOP,19.5,35,STOP,28.4,500,STOP,-194.4,1
2/19/2023 11:06:11 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-194.1,1
2/19/2023 11:06:16 AM,STOP,28,34,STOP,19.6,35,STOP,28.4,500,STOP,-194.4,1
2/19/2023 11:06:21 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-194.4,1
2/19/2023 11:06:26 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-194.4,1
2/19/2023 11:06:31 AM,STOP,28.1,34,STOP,19.6,35,STOP,28.4,500,STOP,-194.4,1
2/19/2023 11:06:36 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-194.4,1
2/19/2023 11:06:41 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.3,500,STOP,-193.8,1
2/19/2023 11:06:46 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-194.7,1
2/19/2023 11:06:51 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-194.7,1
2/19/2023 11:06:56 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-191.7,1
2/19/2023 11:07:01 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-191.4,1
2/19/2023 11:07:06 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-191.7,1
2/19/2023 11:07:11 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-191.7,1
2/19/2023 11:07:16 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-191.4,1
2/19/2023 11:07:21 AM,STOP,28.1,34,STOP,19.6,35,STOP,28.3,500,STOP,-191.4,1
2/19/2023 11:07:26 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-192.3,1
2/19/2023 11:09:07 AM,STOP,28,34,STOP,19.7,35,STOP,28.4,500,STOP,-186.5,1
2/19/2023 11:09:12 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-186.5,1
2/19/2023 11:09:17 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.4,500,STOP,-186.2,1
2/19/2023 11:09:22 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.4,500,STOP,-186.5,1
2/19/2023 11:09:27 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-186.5,1
2/19/2023 11:10:10 AM,STOP,28.1,34,STOP,19.6,35,STOP,28.3,500,STOP,-184.1,1
2/19/2023 11:10:15 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.4,500,STOP,-183.5,1
2/19/2023 11:10:20 AM,STOP,28,34,STOP,19.7,35,STOP,28.4,500,STOP,-184.1,1
2/19/2023 11:10:25 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.3,500,STOP,-183.5,1
2/19/2023 11:10:30 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-183.8,1
2/19/2023 11:10:35 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-183.8,1
2/19/2023 11:10:40 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-183.8,1
2/19/2023 11:10:45 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-183.8,1
2/19/2023 11:10:50 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-183.5,1
2/19/2023 11:12:07 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:12 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:17 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:22 AM,STOP,27.8,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:27 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:32 AM,STOP,27.9,34,STOP,19.6,35,STOP,28.4,500,STOP,-181,1
2/19/2023 11:12:37 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:42 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:47 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:12:52 AM,STOP,28,34,STOP,19.7,35,STOP,28.4,500,STOP,-180.4,1
2/19/2023 11:12:57 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-181,1
2/19/2023 11:13:02 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-181.6,1
2/19/2023 11:13:07 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-180.7,1
2/19/2023 11:13:12 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-180.7,1
2/19/2023 11:13:17 AM,STOP,28,34,STOP,19.6,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:22 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:27 AM,STOP,28.1,34,STOP,19.6,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:32 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:37 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:13:42 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:47 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:13:52 AM,STOP,28,34,STOP,19.7,35,STOP,28.4,500,STOP,-178,1
2/19/2023 11:13:57 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:14:02 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:14:07 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:14:12 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:14:17 AM,STOP,28.1,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:14:22 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:14:27 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:14:32 AM,STOP,27.8,34,STOP,19.7,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:14:37 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:15:34 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.4,500,STOP,-178.6,1
2/19/2023 11:15:39 AM,STOP,28.1,34,STOP,19.8,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:15:44 AM,STOP,28.1,34,STOP,19.7,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:15:49 AM,STOP,28.1,34,STOP,19.8,35,STOP,28.4,500,STOP,-175.9,1
2/19/2023 11:15:54 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-178.6,1
2/19/2023 11:15:59 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:16:04 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:16:09 AM,STOP,28,34,STOP,19.7,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:16:14 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-178,1
2/19/2023 11:16:19 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-175.6,1
2/19/2023 11:16:24 AM,STOP,27.9,34,STOP,19.7,35,STOP,28.3,500,STOP,-175.9,1
2/19/2023 11:16:29 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-175.6,1
2/19/2023 11:16:34 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-175.6,1
2/19/2023 11:16:39 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-175.9,1
2/19/2023 11:19:23 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-175.9,1
2/19/2023 11:19:28 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-175.6,1
2/19/2023 11:19:33 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-175.6,1
2/19/2023 11:19:38 AM,STOP,27.9,34,STOP,19.8,35,STOP,28.3,500,STOP,-175.9,1
2/19/2023 11:19:43 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:20:16 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:20:21 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.4,500,STOP,-172.8,1
2/19/2023 11:20:26 AM,STOP,28.1,34,STOP,20,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:20:31 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:20:36 AM,STOP,28.1,34,STOP,19.8,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:20:41 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:20:46 AM,STOP,28,34,STOP,20,35,STOP,28.3,500,STOP,-174.6,1
2/19/2023 11:20:51 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.4,500,STOP,-175.6,1
2/19/2023 11:20:56 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.5,1
2/19/2023 11:21:01 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:06 AM,STOP,28,34,STOP,20,35,STOP,28.3,500,STOP,-175.9,1
2/19/2023 11:21:11 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:16 AM,STOP,28,34,STOP,20,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:21 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:26 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.4,500,STOP,-172.8,1
2/19/2023 11:21:31 AM,STOP,27.9,34,STOP,20,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:36 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:21:41 AM,STOP,28,34,STOP,20,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:46 AM,STOP,28,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:21:51 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:21:56 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:22:01 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:22:06 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.4,500,STOP,-172.8,1
2/19/2023 11:22:11 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:22:16 AM,STOP,28.1,34,STOP,19.9,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:22:21 AM,STOP,27.9,34,STOP,19.9,35,STOP,28.3,500,STOP,-173.1,1
2/19/2023 11:22:26 AM,STOP,28,34,STOP,19.8,35,STOP,28.3,500,STOP,-172.8,1
2/19/2023 11:48:12 AM,STOP,27.8,34,STOP,19.9,35,STOP,28,500,STOP,-175.9,1
2/19/2023 11:48:17 AM,STOP,27.8,34,STOP,19.8,35,STOP,28,500,STOP,-175.6,1
2/19/2023 11:50:36 AM,STOP,27.9,34,STOP,19.8,35,STOP,28,500,STOP,-175.6,1
2/19/2023 11:50:41 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-173.1,1
2/19/2023 11:50:46 AM,STOP,27.8,34,STOP,19.9,35,STOP,28,500,STOP,-173.4,1
2/19/2023 11:50:51 AM,STOP,27.9,34,STOP,20,35,STOP,28,500,STOP,-173.1,1
2/19/2023 11:50:56 AM,STOP,27.7,34,STOP,19.8,35,STOP,28,500,STOP,-173.1,1
2/19/2023 11:51:01 AM,STOP,27.8,34,STOP,19.9,35,STOP,28,500,STOP,-173.1,1
2/19/2023 11:51:06 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-175.6,1
2/19/2023 11:51:11 AM,STOP,27.9,34,STOP,19.8,35,STOP,28,500,STOP,-172.8,1
2/19/2023 11:51:16 AM,STOP,27.8,34,STOP,20,35,STOP,28,500,STOP,-172.8,1
2/19/2023 11:51:21 AM,STOP,27.7,34,STOP,19.9,35,STOP,28,500,STOP,-172.8,1
2/19/2023 11:52:05 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-175.9,1
2/19/2023 11:52:10 AM,STOP,28,34,STOP,19.8,35,STOP,28,500,STOP,-174.9,1
2/19/2023 11:52:58 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-173.4,1
2/19/2023 11:53:03 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-172.8,1
2/19/2023 11:53:08 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-172.8,1
2/19/2023 11:53:13 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-173.1,1
2/19/2023 11:53:18 AM,STOP,27.9,34,STOP,19.9,35,STOP,28,500,STOP,-172.8,1
